news_id,user_name,screen_name,time_of_tweet,retweet_count,news_tweet,hashtags,hashtags_sensitive
1118234540277940226,IMDb,IMDb,Tue Apr 16 19:27:44 +0000 2019,106,Bang| bang 💥 It’s the 15th anniversary of #KillBill: Vol. 2. What’s your favorite moment from the #QuentinTarantino film? https://t.co/6k6IAM0NyY ,KillBill,KillBill
1118234540277940226,IMDb,IMDb,Tue Apr 16 19:27:44 +0000 2019,106,Bang| bang 💥 It’s the 15th anniversary of #KillBill: Vol. 2. What’s your favorite moment from the #QuentinTarantino film? https://t.co/6k6IAM0NyY ,QuentinTarantino,QuentinTarantino
1118207194766331905,IMDb,IMDb,Tue Apr 16 17:39:05 +0000 2019,259,❤️ #TuesdayMotivation #HeathLedger @hitRECordJoe #10ThingsIHateAboutYou https://t.co/FQH4qVXyjK ,TuesdayMotivation,TuesdayMotivation
1118207194766331905,IMDb,IMDb,Tue Apr 16 17:39:05 +0000 2019,259,❤️ #TuesdayMotivation #HeathLedger @hitRECordJoe #10ThingsIHateAboutYou https://t.co/FQH4qVXyjK ,HeathLedger,HeathLedger
1118207194766331905,IMDb,IMDb,Tue Apr 16 17:39:05 +0000 2019,259,❤️ #TuesdayMotivation #HeathLedger @hitRECordJoe #10ThingsIHateAboutYou https://t.co/FQH4qVXyjK ,10ThingsIHateAboutYou,10ThingsIHateAboutYou
1118197804386717696,IMDb,IMDb,Tue Apr 16 17:01:46 +0000 2019,34,The #StarWars franchise is moving from a galaxy far| far away to a theme park| a VR helmet| and a streaming service near you! Here's a look at #TheMandalorian  and the future of the #StarWarsUniverse. https://t.co/9HN1OsfZ1V ,StarWars,StarWars
1118197804386717696,IMDb,IMDb,Tue Apr 16 17:01:46 +0000 2019,34,The #StarWars franchise is moving from a galaxy far| far away to a theme park| a VR helmet| and a streaming service near you! Here's a look at #TheMandalorian  and the future of the #StarWarsUniverse. https://t.co/9HN1OsfZ1V ,TheMandalorian,TheMandalorian
1118197804386717696,IMDb,IMDb,Tue Apr 16 17:01:46 +0000 2019,34,The #StarWars franchise is moving from a galaxy far| far away to a theme park| a VR helmet| and a streaming service near you! Here's a look at #TheMandalorian  and the future of the #StarWarsUniverse. https://t.co/9HN1OsfZ1V ,StarWarsUniverse,StarWarsUniverse
1118166482322710529,IMDb,IMDb,Tue Apr 16 14:57:18 +0000 2019,31,Brace for the thrust. Watch the official trailer for #Archer: 1999|  which premieres Wednesday| May 29| on FXX. https://t.co/YWik6Q2o3M ,Archer,Archer
1118152065811922947,IMDb,IMDb,Tue Apr 16 14:00:01 +0000 2019,123, Good morning| angels . #CharliesAngels https://t.co/VYhlZF3p47 https://t.co/433Hi5gqNr ,CharliesAngels,CharliesAngels
1117947604321603584,IMDb,IMDb,Tue Apr 16 00:27:33 +0000 2019,22,We asked cosplayers at #StarWarsCelebration to share their fan theories about the teaser trailer for #StarWars: #EpisodeIX. What are some of your theories? https://t.co/yKpppNvpIC https://t.co/mh7mmvxZ9j ,StarWarsCelebration,StarWarsCelebration
1117947604321603584,IMDb,IMDb,Tue Apr 16 00:27:33 +0000 2019,22,We asked cosplayers at #StarWarsCelebration to share their fan theories about the teaser trailer for #StarWars: #EpisodeIX. What are some of your theories? https://t.co/yKpppNvpIC https://t.co/mh7mmvxZ9j ,StarWars,StarWars
1117947604321603584,IMDb,IMDb,Tue Apr 16 00:27:33 +0000 2019,22,We asked cosplayers at #StarWarsCelebration to share their fan theories about the teaser trailer for #StarWars: #EpisodeIX. What are some of your theories? https://t.co/yKpppNvpIC https://t.co/mh7mmvxZ9j ,EpisodeIX,EpisodeIX
1117903077766393857,IMDb,IMDb,Mon Apr 15 21:30:38 +0000 2019,313,Happy Birthday| @EmmaWatson! ✨ From casting spells as #HermioneGranger to taming the beast as #Belle| what’s your favorite #EmmaWatson movie? https://t.co/ZClNqNjTCg ,HermioneGranger,HermioneGranger
1117903077766393857,IMDb,IMDb,Mon Apr 15 21:30:38 +0000 2019,313,Happy Birthday| @EmmaWatson! ✨ From casting spells as #HermioneGranger to taming the beast as #Belle| what’s your favorite #EmmaWatson movie? https://t.co/ZClNqNjTCg ,Belle,Belle
1117903077766393857,IMDb,IMDb,Mon Apr 15 21:30:38 +0000 2019,313,Happy Birthday| @EmmaWatson! ✨ From casting spells as #HermioneGranger to taming the beast as #Belle| what’s your favorite #EmmaWatson movie? https://t.co/ZClNqNjTCg ,EmmaWatson,EmmaWatson
1117895387686166528,IMDb,IMDb,Mon Apr 15 21:00:04 +0000 2019,9,Serious cosplay goals 🙌 See the full gallery from #StarWarsCelebration here: https://t.co/ULahYPJCYR @starwars @SW_Celebration https://t.co/K8sFQOrBGG ,StarWarsCelebration,StarWarsCelebration
1117880520178716672,IMDb,IMDb,Mon Apr 15 20:00:59 +0000 2019,88,Happy Birthday| Emma Thompson! From #IntheNameoftheFather to #LateNightMovie| which of her 84 acting credits is your favorite? https://t.co/kx974XWoKU https://t.co/BbDm30GsdJ ,IntheNameoftheFather,IntheNameoftheFather
1117880520178716672,IMDb,IMDb,Mon Apr 15 20:00:59 +0000 2019,88,Happy Birthday| Emma Thompson! From #IntheNameoftheFather to #LateNightMovie| which of her 84 acting credits is your favorite? https://t.co/kx974XWoKU https://t.co/BbDm30GsdJ ,LateNightMovie,LateNightMovie
1117865252778065920,IMDb,IMDb,Mon Apr 15 19:00:19 +0000 2019,58,What's your favorite quote from #TheGodfather Trilogy? #MovieQuoteMonday https://t.co/XH056fWqog ,TheGodfather,TheGodfather
1117865252778065920,IMDb,IMDb,Mon Apr 15 19:00:19 +0000 2019,58,What's your favorite quote from #TheGodfather Trilogy? #MovieQuoteMonday https://t.co/XH056fWqog ,MovieQuoteMonday,MovieQuoteMonday
1117834977813647366,IMDb,IMDb,Mon Apr 15 17:00:01 +0000 2019,24,Thank you @kateesackhoff| #GracePark and #BSG for this #MondayMood https://t.co/lgE29J03uY ,GracePark,GracePark
1117834977813647366,IMDb,IMDb,Mon Apr 15 17:00:01 +0000 2019,24,Thank you @kateesackhoff| #GracePark and #BSG for this #MondayMood https://t.co/lgE29J03uY ,BSG,BSG
1117834977813647366,IMDb,IMDb,Mon Apr 15 17:00:01 +0000 2019,24,Thank you @kateesackhoff| #GracePark and #BSG for this #MondayMood https://t.co/lgE29J03uY ,MondayMood,MondayMood
1117819933419872263,IMDb,IMDb,Mon Apr 15 16:00:14 +0000 2019,58,What soundtrack gets you pumped? #MondayMotivation https://t.co/Z26V5SI6w3 ,MondayMotivation,MondayMotivation
1117593893263040512,IMDb,IMDb,Mon Apr 15 01:02:02 +0000 2019,25,Which #GameofThrones character are you? https://t.co/gEDoGCDLzs https://t.co/2OW8ys4AY4 ,GameofThrones,GameofThrones
1117518101426376710,IMDb,IMDb,Sun Apr 14 20:00:52 +0000 2019,35,We play a #GoodGirls speed round with Christina Hendricks to find out what she really thinks about classic shows and movies. https://t.co/TL2JmqzTAF @NBCGoodGirls https://t.co/KtSA0Yu0Gd ,GoodGirls,GoodGirls
1120013073530544128,20th Century Fox,20thcenturyfox,Sun Apr 21 17:15:00 +0000 2019,10,Celebrate Easter Sunday with family by experiencing the powerful true story of #BreakthroughMovie today! #HappyEaster🌷 https://t.co/Mq1Ub7TMJG ,BreakthroughMovie,BreakthroughMovie
1120013073530544128,20th Century Fox,20thcenturyfox,Sun Apr 21 17:15:00 +0000 2019,10,Celebrate Easter Sunday with family by experiencing the powerful true story of #BreakthroughMovie today! #HappyEaster🌷 https://t.co/Mq1Ub7TMJG ,HappyEaster,HappyEaster
1119728779083927554,20th Century Fox,20thcenturyfox,Sat Apr 20 22:25:19 +0000 2019,9,When are you going to see #BreakthroughMovie? ,BreakthroughMovie,BreakthroughMovie
1119020430180806657,20th Century Fox,20thcenturyfox,Thu Apr 18 23:30:35 +0000 2019,11,.@KirkFranklin joins the talented Taylor Mosby to talk about the powerful song Oceans| featured in #BreakthroughMovie. 🎶 Watch it now! https://t.co/PD0Fbz7I1o ,BreakthroughMovie,BreakthroughMovie
1118554215603793921,20th Century Fox,20thcenturyfox,Wed Apr 17 16:38:01 +0000 2019,20,Love. Hope. Inspiration. #BreakthroughMovie is NOW PLAYING in theaters everywhere! Raise your hands if you plan to see this powerful true story and tag who you’re taking in the comments below. https://t.co/uFEgm4yLa0 ,BreakthroughMovie,BreakthroughMovie
1118518233860952064,20th Century Fox,20thcenturyfox,Wed Apr 17 14:15:02 +0000 2019,363,When she loses control| bad things happen. #DarkPhoenix is in theaters June 7. https://t.co/ChIOmYhDbY ,DarkPhoenix,DarkPhoenix
1118280258510151681,20th Century Fox,20thcenturyfox,Tue Apr 16 22:29:24 +0000 2019,11,Who are you taking to see #BreakthroughMovie? Get your tickets now and see it in theaters tomorrow. https://t.co/AJiqTJ6J5y https://t.co/uTvFXqgVYe ,BreakthroughMovie,BreakthroughMovie
1116833371718471680,20th Century Fox,20thcenturyfox,Fri Apr 12 22:40:00 +0000 2019,11,Her son is a fighter. He learned it from his Mom! @SeeBreakthrough is in theaters Wednesday| April 17. Get your tickets now: https://t.co/AJiqTJ6J5y #BreakthroughMovie https://t.co/ZzvsHMZRAF ,BreakthroughMovie,BreakthroughMovie
1116576689348177920,20th Century Fox,20thcenturyfox,Fri Apr 12 05:40:02 +0000 2019,19,The cast and filmmakers of #BreakthroughMovie can’t wait for you to see this movie on Wednesday| April 17th! https://t.co/I0NZk1zfPA ,BreakthroughMovie,BreakthroughMovie
1116571195917266945,20th Century Fox,20thcenturyfox,Fri Apr 12 05:18:12 +0000 2019,23,The #ThisIsUs family is here to support Chrissy Metz as she shines at the #BreakthroughMovie Hollywood Premiere. https://t.co/7LumLAMgG3 ,ThisIsUs,ThisIsUs
1116571195917266945,20th Century Fox,20thcenturyfox,Fri Apr 12 05:18:12 +0000 2019,23,The #ThisIsUs family is here to support Chrissy Metz as she shines at the #BreakthroughMovie Hollywood Premiere. https://t.co/7LumLAMgG3 ,BreakthroughMovie,BreakthroughMovie
1116419394446381056,20th Century Fox,20thcenturyfox,Thu Apr 11 19:15:00 +0000 2019,7,Tune in tonight for LIVE red carpet coverage from the @SeeBreakthrough Hollywood Premiere! Follow along using #BreakthroughMovie. https://t.co/PNMpbdZdhi ,BreakthroughMovie,BreakthroughMovie
1115671462424104960,20th Century Fox,20thcenturyfox,Tue Apr 09 17:42:59 +0000 2019,45,Based on the miraculous true story that you have to see to believe. Take your family to see #BreakthroughMovie in theaters Wednesday| April 17. https://t.co/IhWZRhIrxu ,BreakthroughMovie,BreakthroughMovie
1115241737000108032,20th Century Fox,20thcenturyfox,Mon Apr 08 13:15:24 +0000 2019,564,On June 7| a Phoenix will rise.🔥 #DarkPhoenix https://t.co/mzfgRNqRKT ,DarkPhoenix,DarkPhoenix
1115026467316830208,20th Century Fox,20thcenturyfox,Sun Apr 07 23:00:00 +0000 2019,60,Your trailer has arrived for @STUBERmovie| the movie The Hollywood Reporter called|  A Riotous Pairing of Violence and Laughs!  In theaters July 12 #Stuber https://t.co/y62ui5AYe4 ,Stuber,Stuber
1115025212355932161,20th Century Fox,20thcenturyfox,Sun Apr 07 22:55:01 +0000 2019,165,A little driver and a huge cop. @kumailn and @DaveBautista are on a ride(share) or die mission in STUBER| in theaters July 12th #Stuber https://t.co/5NRR5jm8Mn ,Stuber,Stuber
1115000041935077379,20th Century Fox,20thcenturyfox,Sun Apr 07 21:15:00 +0000 2019,154,In two months| a family will be divided. #DarkPhoenix https://t.co/GlLITSQZHQ ,DarkPhoenix,DarkPhoenix
1113864764411670528,20th Century Fox,20thcenturyfox,Thu Apr 04 18:03:49 +0000 2019,16,.@RealMikeColter will make you believe in miracles in this clip from #BreakthroughMovie. In theaters everywhere Wednesday| April 17. https://t.co/vgZJ1OzYnh ,BreakthroughMovie,BreakthroughMovie
1120369926961868806,Movies Anywhere,movies_anywhere,Mon Apr 22 16:53:00 +0000 2019,4,@Pixar's #WallE is available at https://t.co/99nxtTGkRa! ,WallE,WallE
1120369104588812288,Movies Anywhere,movies_anywhere,Mon Apr 22 16:49:44 +0000 2019,5,Directive: Sprout love. HAPP•E #EarthDay! 🌱 https://t.co/N3wvxBOHGP ,EarthDay,EarthDay
1118653136405696512,Movies Anywhere,movies_anywhere,Wed Apr 17 23:11:05 +0000 2019,3,They come in pieces. 🌟 Get #TheLEGOMovie2 now at https://t.co/nErchISYPt! https://t.co/C5doK4XPXi ,TheLEGOMovie2,TheLEGOMovie2
1116028991801106432,Movies Anywhere,movies_anywhere,Wed Apr 10 17:23:41 +0000 2019,1,Can't live with them| can't live without them. 😬 Who are your favorite movie siblings? #NationalSiblingsDay https://t.co/sCzKZFVoXa ,NationalSiblingsDay,NationalSiblingsDay
1115676983587950592,Movies Anywhere,movies_anywhere,Tue Apr 09 18:04:55 +0000 2019,2,Everyone is dying to play. Join the @Escape_Room - get #EscapeRoomMovie now: https://t.co/JyiW90lIKA https://t.co/yasn1eO3yO ,EscapeRoomMovie,EscapeRoomMovie
1111013393425747973,Movies Anywhere,movies_anywhere,Wed Mar 27 21:13:29 +0000 2019,1,Sometimes healing requires a little imagination. Get #WelcomeToMarwen| starring Steve Carell| now at https://t.co/WvD2Jpmxrl! https://t.co/P5LTMGBrF7 ,WelcomeToMarwen,WelcomeToMarwen
1110653876963815434,Movies Anywhere,movies_anywhere,Tue Mar 26 21:24:53 +0000 2019,2,In the fight for equality| she had no equal. See the incredible true story of Ruth Bader Ginsburg| get @OnTheBasisOfSex at https://t.co/9UZgXPO6HC. #RBG #OnTheBasisOfSex https://t.co/YbOTYTp3Ie ,RBG,RBG
1110653876963815434,Movies Anywhere,movies_anywhere,Tue Mar 26 21:24:53 +0000 2019,2,In the fight for equality| she had no equal. See the incredible true story of Ruth Bader Ginsburg| get @OnTheBasisOfSex at https://t.co/9UZgXPO6HC. #RBG #OnTheBasisOfSex https://t.co/YbOTYTp3Ie ,OnTheBasisOfSex,OnTheBasisOfSex
1108413150448271360,Movies Anywhere,movies_anywhere,Wed Mar 20 17:01:03 +0000 2019,4,Started from the bottom| now they're... still there? Happy #FirstDayOfSpring! 🐛🐝🐜🦋🐌🐞 https://t.co/hocQAKrxCq ,FirstDayOfSpring,FirstDayOfSpring
1107357938694397953,Movies Anywhere,movies_anywhere,Sun Mar 17 19:08:00 +0000 2019,1,Things you'll find at the end of a rainbow: gold| 🍀| and Pierce Brosnan. Happy #StPatricksDay! https://t.co/LLwzmOS0RR ,StPatricksDay,StPatricksDay
1106967618379046912,Movies Anywhere,movies_anywhere,Sat Mar 16 17:17:01 +0000 2019,1,Every man has his Vice. Discover the untold true story that changed the course of history forever - get @ViceMovie now at https://t.co/m7kFumG9zw! #ViceMovie https://t.co/pFtDOFmUgQ ,ViceMovie,ViceMovie
1106602716745383937,Movies Anywhere,movies_anywhere,Fri Mar 15 17:07:02 +0000 2019,3,Experience the powerhouse performance that earned @ReginaKing the Academy Award® for Best Supporting Actress - @BealeStreet is available now! https://t.co/I0yzsPU0A5 #BealeStreet https://t.co/yOR9xu1zoT ,BealeStreet,BealeStreet
1105635740912963584,Movies Anywhere,movies_anywhere,Wed Mar 13 01:04:37 +0000 2019,13,Even the impossible is possible with Mary Poppins! ✨ See how filmmakers made her world come to life in this clip| exclusive to #MoviesAnywhere for a limited time| and get the practically perfect #MaryPoppinsReturns now at https://t.co/vAghuMLx55. Off we go! https://t.co/QAnncqccXl ,MoviesAnywhere,MoviesAnywhere
1105635740912963584,Movies Anywhere,movies_anywhere,Wed Mar 13 01:04:37 +0000 2019,13,Even the impossible is possible with Mary Poppins! ✨ See how filmmakers made her world come to life in this clip| exclusive to #MoviesAnywhere for a limited time| and get the practically perfect #MaryPoppinsReturns now at https://t.co/vAghuMLx55. Off we go! https://t.co/QAnncqccXl ,MaryPoppinsReturns,MaryPoppinsReturns
1104070684341403650,Movies Anywhere,movies_anywhere,Fri Mar 08 17:25:38 +0000 2019,4,What better way to celebrate #InternationalWomensDay than with @BrieLarson as @CaptainMarvel? 🙌 Now playing in theaters and available for preorder. https://t.co/9rfBu3rTVs https://t.co/NuoIY114NK ,InternationalWomensDay,InternationalWomensDay
1103003371059986432,Movies Anywhere,movies_anywhere,Tue Mar 05 18:44:31 +0000 2019,4,Two words: Battle. Lobsters. Jason Momoa is #Aquaman - get @AquamanMovie now at https://t.co/6HiQxpAGDp! https://t.co/ks5S4lETOB ,Aquaman,Aquaman
1100462132360081408,Movies Anywhere,movies_anywhere,Tue Feb 26 18:26:32 +0000 2019,5,What makes you different is what makes you Spider-Man. 🕷🕸 Learn how to draw Miles Morales in this clip with lead designer @ShiyoonK| exclusive to Movies Anywhere for a limited time! ||Sling @SpiderVerse into your collection: https://t.co/wPjKRNJpDy #SpiderVerse https://t.co/KEFBhywNIZ ,SpiderVerse,SpiderVerse
1097967659008835584,Movies Anywhere,movies_anywhere,Tue Feb 19 21:14:23 +0000 2019,1,Death makes a killer comeback in #HappyDeathDay2U. 🔪 Watch the movie that started it all over and over and over again - get Happy Death Day at https://t.co/UATCNnReM6! @UniversalHorror #HDD2U https://t.co/zvuTK4qV1B ,HappyDeathDay2U,HappyDeathDay2U
1097967659008835584,Movies Anywhere,movies_anywhere,Tue Feb 19 21:14:23 +0000 2019,1,Death makes a killer comeback in #HappyDeathDay2U. 🔪 Watch the movie that started it all over and over and over again - get Happy Death Day at https://t.co/UATCNnReM6! @UniversalHorror #HDD2U https://t.co/zvuTK4qV1B ,HDD2U,HDD2U
1096847433521393664,Movies Anywhere,movies_anywhere,Sat Feb 16 19:03:01 +0000 2019,2,The Wizarding World you know| the story you don’t. #FantasticBeasts: The Crimes of Grindelwald is available now at https://t.co/XHZOsaTd52! https://t.co/tIITaujsqR ,FantasticBeasts,FantasticBeasts
1096493672642891777,Movies Anywhere,movies_anywhere,Fri Feb 15 19:37:18 +0000 2019,12,Get a glimpse into the kingdom with this clip from #TheFavourite| exclusive to #MoviesAnywhere for a limited time! Add this award-winning crowning achievement to your collection: https://t.co/2KEHWhQJNi https://t.co/8zFaCzDSB7 ,TheFavourite,TheFavourite
1096493672642891777,Movies Anywhere,movies_anywhere,Fri Feb 15 19:37:18 +0000 2019,12,Get a glimpse into the kingdom with this clip from #TheFavourite| exclusive to #MoviesAnywhere for a limited time! Add this award-winning crowning achievement to your collection: https://t.co/2KEHWhQJNi https://t.co/8zFaCzDSB7 ,MoviesAnywhere,MoviesAnywhere
1096164900848746496,Movies Anywhere,movies_anywhere,Thu Feb 14 21:50:52 +0000 2019,5,Share your favorite romantic movie quote! 💘 #ValentinesDay https://t.co/YTibvEtKMz ,ValentinesDay,ValentinesDay
1095767706014572544,Movies Anywhere,movies_anywhere,Wed Feb 13 19:32:34 +0000 2019,14,Life is the bubbles! 🦀🐠🌊 Get #TheLittleMermaid Anniversary Edition to add to your Walt Disney Signature collection. https://t.co/7KH7f2bnjD https://t.co/JKI4L988ys ,TheLittleMermaid,TheLittleMermaid
1095378158751227904,Movies Anywhere,movies_anywhere,Tue Feb 12 17:44:38 +0000 2019,4,Who broke the Internet? 👀 #RalphBreaksTheInternet is available now! https://t.co/Zr6PmJEjmG https://t.co/ZZcu3CE6IL ,RalphBreaksTheInternet,RalphBreaksTheInternet
1091745597521084416,Movies Anywhere,movies_anywhere,Sat Feb 02 17:10:08 +0000 2019,3,Do you ever have déjà vu? 🔁||Get #GroundhogDay at https://t.co/epLaSnJ33D. https://t.co/kOocQC4UQX ,GroundhogDay,GroundhogDay
1091452250051002368,Movies Anywhere,movies_anywhere,Fri Feb 01 21:44:29 +0000 2019,3,Journey into a magical world beyond your imagination. ✨❄️🌸🍭🐀 @Disney's @TheNutcracker is available now! https://t.co/fkNJ8xEyAE #DisneysNutcracker https://t.co/jSwInkbrh9 ,DisneysNutcracker,DisneysNutcracker
1088143993387532289,Movies Anywhere,movies_anywhere,Wed Jan 23 18:38:39 +0000 2019,8,Guaranteed to blow your mind. 🎸 #BohemianRhapsody is available now at https://t.co/2jLKKi0LuB! https://t.co/1faAtSSHRB ,BohemianRhapsody,BohemianRhapsody
1085258208644681730,Movies Anywhere,movies_anywhere,Tue Jan 15 19:31:34 +0000 2019,1,Want to take another look at #AStarIsBorn?||Add this modern-day take on an iconic story to your collection now at https://t.co/fzbHGk9BFn! https://t.co/Ck5V1xSOKE ,AStarIsBorn,AStarIsBorn
1083135710398476288,Movies Anywhere,movies_anywhere,Wed Jan 09 22:57:31 +0000 2019,8,Find your voice. Use your voice. Have a voice.||Check out this video of the cast and crew talking about the message behind @TheHateUGive and working with star @AmandlaStenberg - exclusive to #MoviesAnywhere for a limited time! https://t.co/cCR2i6T4gz #TheHateUGive https://t.co/2dGNrOhKmL ,MoviesAnywhere,MoviesAnywhere
1083135710398476288,Movies Anywhere,movies_anywhere,Wed Jan 09 22:57:31 +0000 2019,8,Find your voice. Use your voice. Have a voice.||Check out this video of the cast and crew talking about the message behind @TheHateUGive and working with star @AmandlaStenberg - exclusive to #MoviesAnywhere for a limited time! https://t.co/cCR2i6T4gz #TheHateUGive https://t.co/2dGNrOhKmL ,TheHateUGive,TheHateUGive
1082749709121400833,Movies Anywhere,movies_anywhere,Tue Jan 08 21:23:41 +0000 2019,2,The man| the mission| the moon. 🚀🌖 Ryan Gosling is #FirstMan - @FirstManMovie is available now at https://t.co/qhe7gUJwz1. https://t.co/R2cfLnkpv5 ,FirstMan,FirstMan
1080162514984411136,Movies Anywhere,movies_anywhere,Tue Jan 01 18:03:06 +0000 2019,4,Soaring into the new year like... Hello 2️⃣0️⃣1️⃣9️⃣! #HappyNewYear from #MoviesAnywhere!||@DisneyPixar's #ToyStory is available now at https://t.co/r6nMlB5uDr. https://t.co/TyUY4W6O9Q ,HappyNewYear,HappyNewYear
1080162514984411136,Movies Anywhere,movies_anywhere,Tue Jan 01 18:03:06 +0000 2019,4,Soaring into the new year like... Hello 2️⃣0️⃣1️⃣9️⃣! #HappyNewYear from #MoviesAnywhere!||@DisneyPixar's #ToyStory is available now at https://t.co/r6nMlB5uDr. https://t.co/TyUY4W6O9Q ,MoviesAnywhere,MoviesAnywhere
1080162514984411136,Movies Anywhere,movies_anywhere,Tue Jan 01 18:03:06 +0000 2019,4,Soaring into the new year like... Hello 2️⃣0️⃣1️⃣9️⃣! #HappyNewYear from #MoviesAnywhere!||@DisneyPixar's #ToyStory is available now at https://t.co/r6nMlB5uDr. https://t.co/TyUY4W6O9Q ,ToyStory,ToyStory
1079841531614449664,Movies Anywhere,movies_anywhere,Mon Dec 31 20:47:38 +0000 2018,3,Ringing in 2019 tonight like... 🎩🎉 #NewYearsEve #HappyNewYear2019 #TheGreatestShowman https://t.co/BJ25Urqn5h ,NewYearsEve,NewYearsEve
1079841531614449664,Movies Anywhere,movies_anywhere,Mon Dec 31 20:47:38 +0000 2018,3,Ringing in 2019 tonight like... 🎩🎉 #NewYearsEve #HappyNewYear2019 #TheGreatestShowman https://t.co/BJ25Urqn5h ,HappyNewYear2019,HappyNewYear2019
1079841531614449664,Movies Anywhere,movies_anywhere,Mon Dec 31 20:47:38 +0000 2018,3,Ringing in 2019 tonight like... 🎩🎉 #NewYearsEve #HappyNewYear2019 #TheGreatestShowman https://t.co/BJ25Urqn5h ,TheGreatestShowman,TheGreatestShowman
1079471419078180865,Movies Anywhere,movies_anywhere,Sun Dec 30 20:16:56 +0000 2018,4,This year was filled with amazing animation! Which was your favorite? #BestOf2018 https://t.co/S5QhVCf0Zn ,BestOf2018,BestOf2018
1079107046081998848,Movies Anywhere,movies_anywhere,Sat Dec 29 20:09:03 +0000 2018,4,Are you team superhero or anti-hero? Tell us your favorite  hero  movie from 2018! #BestOf2018 https://t.co/Ge9jvZHQPK ,BestOf2018,BestOf2018
1078717230517534720,Movies Anywhere,movies_anywhere,Fri Dec 28 18:20:04 +0000 2018,1,Which of these 2018 comedies made you laugh the hardest? #BestOf2018 https://t.co/ttEO1KnZT0 ,BestOf2018,BestOf2018
1078445189637828609,Movies Anywhere,movies_anywhere,Fri Dec 28 00:19:04 +0000 2018,1,The holidays may be over| but the gifts keep coming! 🎁 Purchase The @Predator and get #ThePredatorHolidaySpecial as a special bonus gift: https://t.co/m7Z6MYOTGK #ThePredator https://t.co/hxtRptrwmp ,ThePredatorHolidaySpecial,ThePredatorHolidaySpecial
1078445189637828609,Movies Anywhere,movies_anywhere,Fri Dec 28 00:19:04 +0000 2018,1,The holidays may be over| but the gifts keep coming! 🎁 Purchase The @Predator and get #ThePredatorHolidaySpecial as a special bonus gift: https://t.co/m7Z6MYOTGK #ThePredator https://t.co/hxtRptrwmp ,ThePredator,ThePredator
1078074734586273797,Movies Anywhere,movies_anywhere,Wed Dec 26 23:47:01 +0000 2018,1,#MicrosoftMoviesTV is having a sale on popular titles such as @theblackpanther| @JurassicWorld| @SpiderManMovie: Homecoming| and more! Expand your #MoviesAnywhere collection with eligible films – for more details| visit: https://t.co/GGwwQWQBRG 🍿 @MicrosoftStore https://t.co/OVcaI3xYdA ,MicrosoftMoviesTV,MicrosoftMoviesTV
1078074734586273797,Movies Anywhere,movies_anywhere,Wed Dec 26 23:47:01 +0000 2018,1,#MicrosoftMoviesTV is having a sale on popular titles such as @theblackpanther| @JurassicWorld| @SpiderManMovie: Homecoming| and more! Expand your #MoviesAnywhere collection with eligible films – for more details| visit: https://t.co/GGwwQWQBRG 🍿 @MicrosoftStore https://t.co/OVcaI3xYdA ,MoviesAnywhere,MoviesAnywhere
1078028202864459776,Movies Anywhere,movies_anywhere,Wed Dec 26 20:42:07 +0000 2018,6,Packing up the decorations like... 👋 @GoosebumpsMovie 2 is available now! https://t.co/Jk2adkmb16 #Goosebumps2Movie https://t.co/XcFnm44UlF ,Goosebumps2Movie,Goosebumps2Movie
1077615006311682049,Movies Anywhere,movies_anywhere,Tue Dec 25 17:20:13 +0000 2018,6,Happy Holidays from #MoviesAnywhere! 🎄 https://t.co/kFLZRBKr5J ,MoviesAnywhere,MoviesAnywhere
1077322530921332736,Movies Anywhere,movies_anywhere,Mon Dec 24 21:58:01 +0000 2018,1,Careful| 👀 are fra-gee-lay! Throw on a bunny suit| light up that leg lamp| and sink into the couch to watch #AChristmasStory tonight - get it at https://t.co/f3lKDsaYd4. https://t.co/z76k0T3FzU ,AChristmasStory,AChristmasStory
1076612097482608640,Movies Anywhere,movies_anywhere,Sat Dec 22 22:55:01 +0000 2018,1,Traveling from West Coast to the East Coast this season? ✈️ We suggest watching these movies to make time fly! Find them on #MoviesAnywhere: https://t.co/OJ0u9QR5Zi https://t.co/P52ZIXncyM ,MoviesAnywhere,MoviesAnywhere
1076304079662534658,Movies Anywhere,movies_anywhere,Sat Dec 22 02:31:04 +0000 2018,12,The holidays mean 2 things: GOOD holiday movies and BAD holiday sweaters! Professional football star @NdamukongSuh shares some of his holiday #MustHaves with us in the video below. Which of his picks is your favorite? 🏈🎄#NationalUglySweaterDay https://t.co/djTXcETR5r ,MustHaves,MustHaves
1076304079662534658,Movies Anywhere,movies_anywhere,Sat Dec 22 02:31:04 +0000 2018,12,The holidays mean 2 things: GOOD holiday movies and BAD holiday sweaters! Professional football star @NdamukongSuh shares some of his holiday #MustHaves with us in the video below. Which of his picks is your favorite? 🏈🎄#NationalUglySweaterDay https://t.co/djTXcETR5r ,NationalUglySweaterDay,NationalUglySweaterDay
1076183864500867073,Movies Anywhere,movies_anywhere,Fri Dec 21 18:33:22 +0000 2018,1,Are you pure of heart? #TheSantaClause https://t.co/1PVW8M7Krm ,TheSantaClause,TheSantaClause
1075900132930043904,Movies Anywhere,movies_anywhere,Thu Dec 20 23:45:55 +0000 2018,1,Check out this sneak peek of the making of Bad Times at the El Royale| exclusive to #MoviesAnywhere for a limited time! #ElRoyaleMovie is available now at https://t.co/1y5dSefsNW. https://t.co/iiHdexxjaw ,MoviesAnywhere,MoviesAnywhere
